(2.71561, 2.70806, 1.82688)
(2.71561, 2.70806, 1.82688)
(2.68166, 2.72256, 1.87556)
(2.58023, 2.72423, 1.87485)
(2.68166, 2.72256, 1.87556)
(2.62029, 1.82458, 2.28718)
(2.64288, 2.60794, 1.8024)
(2.6421, 1.85154, 2.29194)
(2.66386, 2.60734, 1.82789)
(2.64137, 1.82006, 2.31099)
(2.6421, 1.85154, 2.29194)
(2.64151, 1.87381, 2.37627)
(2.64151, 1.87381, 2.37627)
(2.6421, 1.85154, 2.29194)
(2.64225, 1.90539, 2.35734)
(2.64137, 1.82006, 2.31099)
(2.60593, 1.02826, 2.75579)
(2.6275, 1.0507, 2.76374)
(2.62709, 1.01875, 2.78201)
(2.59991, 0.223882, 3.20535)
(2.59991, 0.223882, 3.20535)
(2.62709, 1.01875, 2.78201)
(2.62129, 0.245886, 3.21753)
(2.6275, 1.0507, 2.76374)
(2.62723, 1.08167, 2.84242)
(2.62709, 1.01875, 2.78201)
(2.62709, 1.01875, 2.78201)
(2.62723, 1.08167, 2.84242)
(2.62683, 1.04978, 2.86084)
(2.64225, 1.90539, 2.35734)
(2.66474, 2.68232, 1.87571)
(2.6205, 1.90178, 2.38092)
(2.64422, 2.72294, 1.87574)
(2.64151, 1.87381, 2.37627)
(2.62723, 1.08167, 2.84242)
(2.62723, 1.08167, 2.84242)
(2.6205, 1.90178, 2.38092)
(2.60556, 1.07272, 2.8688)
(2.62683, 1.04978, 2.86084)
(2.62092, 0.251279, 3.3063)
(2.62092, 0.251279, 3.3063)
(2.60556, 1.07272, 2.8688)
(2.59933, 0.232148, 3.3415)
(2.59933, 0.232148, 3.3415)
(2.59991, 0.223882, 3.20535)
(2.62092, 0.251279, 3.3063)
(2.62129, 0.245886, 3.21753)
(2.66386, 2.60734, 1.82789)
(2.64288, 2.60794, 1.8024)
(2.66474, 2.68232, 1.87571)
(2.64422, 2.72294, 1.87574)
(2.61805, 0.0360925, 3.23026)
(2.59732, 0.0571143, 3.21547)
(2.61767, 0.0414807, 3.31903)
(2.59675, 0.0653821, 3.35162)
(2.61805, 0.0360925, 3.23026)
(2.59919, -0.783552, 2.89136)
(2.59732, 0.0571143, 3.21547)
(2.59732, 0.0571143, 3.21547)
(2.59919, -0.783552, 2.89136)
(2.5777, -0.795499, 2.86645)
(2.5777, -0.795499, 2.86645)
(2.59857, -0.817474, 2.87709)
(2.5666, -1.64269, 2.49755)
(2.5666, -1.64269, 2.49755)
(2.59857, -0.817474, 2.87709)
(2.58786, -1.63598, 2.52069)
(2.59857, -0.817474, 2.87709)
(2.59919, -0.783552, 2.89136)
(2.5975, -0.838678, 2.95894)
(2.5975, -0.838678, 2.95894)
(2.59919, -0.783552, 2.89136)
(2.59811, -0.8048, 2.97337)
(2.59675, 0.0653821, 3.35162)
(2.57616, -0.825942, 2.984)
(2.61767, 0.0414807, 3.31903)
(2.61767, 0.0414807, 3.31903)
(2.57616, -0.825942, 2.984)
(2.59811, -0.8048, 2.97337)
(2.5975, -0.838678, 2.95894)
(2.58647, -1.68142, 2.59198)
(2.56461, -1.70797, 2.59993)
(2.58759, -1.66953, 2.50557)
(2.56412, -2.47922, 2.11106)
(2.58515, -2.47619, 2.13633)
(2.58786, -1.63598, 2.52069)
(2.58647, -1.68142, 2.59198)
(2.58759, -1.66953, 2.50557)
(2.58759, -1.66953, 2.50557)
(2.58647, -1.68142, 2.59198)
(2.5862, -1.71507, 2.57701)
(2.5862, -1.71507, 2.57701)
(2.56461, -1.70797, 2.59993)
(2.58381, -2.54483, 2.19286)
(2.56205, -2.58449, 2.19777)
(2.56205, -2.58449, 2.19777)
(2.56412, -2.47922, 2.11106)
(2.58381, -2.54483, 2.19286)
(2.58515, -2.47619, 2.13633)
(2.58525, -2.59263, 1.96106)
(2.56421, -2.57031, 1.97048)
(2.58403, -2.65632, 2.01351)
(2.56221, -2.67477, 2.05651)
(2.58525, -2.59263, 1.96106)
(2.58823, -2.63926, 1.19538)
(2.56421, -2.57031, 1.97048)
(2.56728, -2.62251, 1.1673)
(2.58838, -2.64182, 1.15626)
(2.59209, -2.70599, 0.184664)
(2.56728, -2.62251, 1.1673)
(2.59209, -2.70599, 0.184664)
(2.57111, -2.68869, 0.165286)
(2.58838, -2.64182, 1.15626)
(2.58823, -2.63926, 1.19538)
(2.5872, -2.70926, 1.18833)
(2.58705, -2.7068, 1.22749)
(2.56221, -2.67477, 2.05651)
(2.56549, -2.72539, 1.21621)
(2.58403, -2.65632, 2.01351)
(2.58705, -2.7068, 1.22749)
(2.5695, -2.79234, 0.171575)
(2.5872, -2.70926, 1.18833)
(2.59105, -2.77332, 0.188749)
(2.57111, -2.68869, 0.165286)
(2.59223, -2.7082, 0.148309)
(2.57509, -2.74425, -0.83737)
(2.57509, -2.74425, -0.83737)
(2.59223, -2.7082, 0.148309)
(2.5961, -2.76207, -0.823916)
(2.59223, -2.7082, 0.148309)
(2.59209, -2.70599, 0.184664)
(2.59119, -2.77553, 0.152394)
(2.59105, -2.77332, 0.188749)
(2.59119, -2.77553, 0.152394)
(2.5695, -2.79234, 0.171575)
(2.59513, -2.83289, -0.84759)
(2.57362, -2.85229, -0.873484)
(2.59625, -2.76427, -0.863052)
(2.57827, -2.78965, -1.64096)
(2.59923, -2.81065, -1.62874)
(2.5961, -2.76207, -0.823916)
(2.59513, -2.83289, -0.84759)
(2.59625, -2.76427, -0.863052)
(2.59529, -2.83519, -0.886758)
(2.59529, -2.83519, -0.886758)
(2.59839, -2.88022, -1.67311)
(2.59839, -2.88022, -1.67311)
(2.57362, -2.85229, -0.873484)
(2.57689, -2.90375, -1.71373)
(2.57689, -2.90375, -1.71373)
(2.57827, -2.78965, -1.64096)
(2.59839, -2.88022, -1.67311)
(2.59839, -2.88022, -1.67311)
(2.57827, -2.78965, -1.64096)
(2.59923, -2.81065, -1.62874)
(2.60055, -2.71628, -1.81682)
(2.57932, -2.71624, -1.79153)
(2.59961, -2.79126, -1.86464)
(2.57787, -2.83124, -1.86488)
(2.60055, -2.71628, -1.81682)
(2.60623, -1.96025, -2.28094)
(2.57932, -2.71624, -1.79153)
(2.57932, -2.71624, -1.79153)
(2.60623, -1.96025, -2.28094)
(2.5852, -1.93264, -2.27639)
(2.5852, -1.93264, -2.27639)
(2.60663, -1.92877, -2.3)
(2.59955, -1.13632, -2.745)
(2.6205, -1.15941, -2.75274)
(2.60663, -1.92877, -2.3)
(2.60623, -1.96025, -2.28094)
(2.60578, -1.98251, -2.36528)
(2.60537, -2.0141, -2.34635)
(2.57787, -2.83124, -1.86488)
(2.58397, -2.00983, -2.37013)
(2.59961, -2.79126, -1.86464)
(2.60537, -2.0141, -2.34635)
(2.60578, -1.98251, -2.36528)
(2.62005, -1.19036, -2.83143)
(2.62005, -1.19036, -2.83143)
(2.58397, -2.00983, -2.37013)
(2.59891, -1.18077, -2.85801)
(2.59955, -1.13632, -2.745)
(2.62124, -1.12746, -2.77101)
(2.62229, -0.33219, -3.19448)
(2.64312, -0.354838, -3.20646)
(2.6205, -1.15941, -2.75274)
(2.62005, -1.19036, -2.83143)
(2.62124, -1.12746, -2.77101)
(2.62124, -1.12746, -2.77101)
(2.62005, -1.19036, -2.83143)
(2.62079, -1.15848, -2.84985)
(2.62079, -1.15848, -2.84985)
(2.64343, -0.360231, -3.29523)
(2.62277, -0.340458, -3.33063)
(2.62277, -0.340458, -3.33063)
(2.62229, -0.33219, -3.19448)
(2.64343, -0.360231, -3.29523)
(2.64312, -0.354838, -3.20646)
(2.64636, -0.145044, -3.21919)
(2.62487, -0.165424, -3.2046)
(2.64668, -0.150432, -3.30796)
(2.62535, -0.173691, -3.34075)
(2.64636, -0.145044, -3.21919)
(2.64914, 0.674851, -2.88037)
(2.62487, -0.165424, -3.2046)
(2.62487, -0.165424, -3.2046)
(2.64914, 0.674851, -2.88037)
(2.62779, 0.687451, -2.85566)
(2.62779, 0.687451, -2.85566)
(2.64942, 0.708778, -2.86609)
(2.63888, 1.53463, -2.48676)
(2.63888, 1.53463, -2.48676)
(2.64942, 0.708778, -2.86609)
(2.66014, 1.52727, -2.50969)
(2.64942, 0.708778, -2.86609)
(2.64914, 0.674851, -2.88037)
(2.64979, 0.729996, -2.94795)
(2.64951, 0.696108, -2.96238)
(2.62535, -0.173691, -3.34075)
(2.62831, 0.717908, -2.97321)
(2.64668, -0.150432, -3.30796)
(2.64668, -0.150432, -3.30796)
(2.62831, 0.717908, -2.97321)
(2.64951, 0.696108, -2.96238)
(2.64979, 0.729996, -2.94795)
(2.66082, 1.57273, -2.58099)
(2.66082, 1.57273, -2.58099)
(2.63986, 1.59992, -2.58915)
(2.66074, 1.56083, -2.49458)
(2.65808, 2.37092, -2.10019)
(2.65808, 2.37092, -2.10019)
(2.66074, 1.56083, -2.49458)
(2.67926, 2.36725, -2.12526)
(2.66014, 1.52727, -2.50969)
(2.66082, 1.57273, -2.58099)
(2.66074, 1.56083, -2.49458)
(2.66074, 1.56083, -2.49458)
(2.66082, 1.57273, -2.58099)
(2.66143, 1.60637, -2.56602)
(2.66143, 1.60637, -2.56602)
(2.68054, 2.43589, -2.18179)
(2.66005, 2.4762, -2.1869)
(2.66005, 2.4762, -2.1869)
(2.65808, 2.37092, -2.10019)
(2.68054, 2.43589, -2.18179)
(2.67926, 2.36725, -2.12526)
(2.68121, 2.48375, -1.95005)
(2.65958, 2.46206, -1.95966)
(2.68243, 2.54746, -2.00252)
(2.68243, 2.54746, -2.00252)
(2.65958, 2.46206, -1.95966)
(2.66159, 2.56652, -2.0457)
(2.68121, 2.48375, -1.95005)
(2.67823, 2.531, -1.18433)
(2.65958, 2.46206, -1.95966)
(2.65652, 2.51492, -1.15647)
(2.67808, 2.53355, -1.14521)
(2.67434, 2.59502, -0.17346)
(2.65652, 2.51492, -1.15647)
(2.67434, 2.59502, -0.17346)
(2.65265, 2.57832, -0.154286)
(2.67808, 2.53355, -1.14521)
(2.67823, 2.531, -1.18433)
(2.67926, 2.60099, -1.17726)
(2.67926, 2.60099, -1.17726)
(2.67823, 2.531, -1.18433)
(2.67942, 2.59859, -1.21645)
(2.66159, 2.56652, -2.0457)
(2.65832, 2.61784, -1.20538)
(2.68243, 2.54746, -2.00252)
(2.67942, 2.59859, -1.21645)
(2.65832, 2.61784, -1.20538)
(2.65426, 2.68184, -0.160567)
(2.67926, 2.60099, -1.17726)
(2.67926, 2.60099, -1.17726)
(2.65426, 2.68184, -0.160567)
(2.67538, 2.66223, -0.177539)
(2.65265, 2.57832, -0.154286)
(2.6742, 2.59723, -0.137105)
(2.64871, 2.63669, 0.8482)
(2.64871, 2.63669, 0.8482)
(2.6742, 2.59723, -0.137105)
(2.67037, 2.65383, 0.834938)
(2.6742, 2.59723, -0.137105)
(2.67434, 2.59502, -0.17346)
(2.67524, 2.66444, -0.141183)
(2.67524, 2.66444, -0.141183)
(2.67434, 2.59502, -0.17346)
(2.67538, 2.66223, -0.177539)
(2.67524, 2.66444, -0.141183)
(2.65426, 2.68184, -0.160567)
(2.67133, 2.72465, 0.858601)
(2.67133, 2.72465, 0.858601)
(2.65426, 2.68184, -0.160567)
(2.65018, 2.74477, 0.884313)
(2.67022, 2.65604, 0.874076)
(2.64552, 2.68141, 1.65189)
(2.64552, 2.68141, 1.65189)
(2.67022, 2.65604, 0.874076)
(2.66722, 2.70178, 1.63989)
(2.67037, 2.65383, 0.834938)
(2.67133, 2.72465, 0.858601)
(2.67022, 2.65604, 0.874076)
(2.67022, 2.65604, 0.874076)
(2.67133, 2.72465, 0.858601)
(2.67118, 2.72701, 0.89779)
(2.67118, 2.72701, 0.89779)
(2.66807, 2.77137, 1.68428)
(2.6469, 2.79552, 1.72467)
(2.6469, 2.79552, 1.72467)
(2.64552, 2.68141, 1.65189)
(2.66807, 2.77137, 1.68428)
(2.66807, 2.77137, 1.68428)
(2.64552, 2.68141, 1.65189)
(2.66722, 2.70178, 1.63989)
(2.62092, 0.251279, 3.3063)
(2.62129, 0.245886, 3.21753)
(2.61805, 0.0360925, 3.23026)
(2.61767, 0.0414807, 3.31903)
(2.58786, -1.63598, 2.52069)
(2.59857, -0.817474, 2.87709)
(2.58381, -2.54483, 2.19286)
(2.58515, -2.47619, 2.13633)
(2.5862, -1.71507, 2.57701)
(2.58515, -2.47619, 2.13633)
(2.58525, -2.59263, 1.96106)
(2.58705, -2.7068, 1.22749)
(2.58525, -2.59263, 1.96106)
(2.58403, -2.65632, 2.01351)
(2.59209, -2.70599, 0.184664)
(2.59105, -2.77332, 0.188749)
(2.59223, -2.7082, 0.148309)
(2.59119, -2.77553, 0.152394)
(2.5961, -2.76207, -0.823916)
(2.59119, -2.77553, 0.152394)
(2.59839, -2.88022, -1.67311)
(2.59923, -2.81065, -1.62874)
(2.60055, -2.71628, -1.81682)
(2.59961, -2.79126, -1.86464)
(2.60663, -1.92877, -2.3)
(2.64343, -0.360231, -3.29523)
(2.64312, -0.354838, -3.20646)
(2.62079, -1.15848, -2.84985)
(2.64312, -0.354838, -3.20646)
(2.64914, 0.674851, -2.88037)
(2.64636, -0.145044, -3.21919)
(2.64951, 0.696108, -2.96238)
(2.64636, -0.145044, -3.21919)
(2.64668, -0.150432, -3.30796)
(2.64942, 0.708778, -2.86609)
(2.68054, 2.43589, -2.18179)
(2.67926, 2.36725, -2.12526)
(2.66143, 1.60637, -2.56602)
(2.67926, 2.36725, -2.12526)
(2.68121, 2.48375, -1.95005)
(2.68243, 2.54746, -2.00252)
(2.67808, 2.53355, -1.14521)
(2.67538, 2.66223, -0.177539)
(2.6742, 2.59723, -0.137105)
(2.67524, 2.66444, -0.141183)
(2.67037, 2.65383, 0.834938)
(2.66807, 2.77137, 1.68428)
(2.66722, 2.70178, 1.63989)
(2.67118, 2.72701, 0.89779)
(2.66722, 2.70178, 1.63989)
(2.66386, 2.60734, 1.82789)
(2.66474, 2.68232, 1.87571)
(2.54192, 1.02882, 2.75537)
(2.55629, 1.82564, 2.28646)
(2.60593, 1.02826, 2.75579)
(2.62029, 1.82458, 2.28718)
(2.5565, 1.90285, 2.3802)
(2.54154, 1.07329, 2.86837)
(2.6205, 1.90178, 2.38092)
(2.6205, 1.90178, 2.38092)
(2.54154, 1.07329, 2.86837)
(2.60556, 1.07272, 2.8688)
(2.53531, 0.232454, 3.34118)
(2.53589, 0.224183, 3.20504)
(2.59933, 0.232148, 3.3415)
(2.59933, 0.232148, 3.3415)
(2.53589, 0.224183, 3.20504)
(2.59991, 0.223882, 3.20535)
(2.53589, 0.224183, 3.20504)
(2.59991, 0.223882, 3.20535)
(2.53531, 0.232454, 3.34118)
(2.59933, 0.232148, 3.3415)
(2.55629, 1.82564, 2.28646)
(2.57888, 2.60923, 1.80151)
(2.62029, 1.82458, 2.28718)
(2.64288, 2.60794, 1.8024)
(2.57888, 2.60923, 1.80151)
(2.58023, 2.72423, 1.87485)
(2.64288, 2.60794, 1.8024)
(2.64288, 2.60794, 1.8024)
(2.58023, 2.72423, 1.87485)
(2.64422, 2.72294, 1.87574)
(2.58023, 2.72423, 1.87485)
(2.5565, 1.90285, 2.3802)
(2.64422, 2.72294, 1.87574)
(2.6205, 1.90178, 2.38092)
(2.5137, -0.794139, 2.86597)
(2.53333, 0.0587476, 3.21507)
(2.5777, -0.795499, 2.86645)
(2.59732, 0.0571143, 3.21547)
(2.53333, 0.0587476, 3.21507)
(2.53275, 0.0670178, 3.35122)
(2.59732, 0.0571143, 3.21547)
(2.59732, 0.0571143, 3.21547)
(2.53275, 0.0670178, 3.35122)
(2.59675, 0.0653821, 3.35162)
(2.53275, 0.0670178, 3.35122)
(2.51216, -0.824581, 2.98352)
(2.59675, 0.0653821, 3.35162)
(2.59675, 0.0653821, 3.35162)
(2.51216, -0.824581, 2.98352)
(2.57616, -0.825942, 2.984)
(2.5026, -1.64186, 2.49685)
(2.5666, -1.64269, 2.49755)
(2.51216, -0.824581, 2.98352)
(2.5006, -1.70713, 2.59923)
(2.57616, -0.825942, 2.984)
(2.56461, -1.70797, 2.59993)
(2.49804, -2.58391, 2.19691)
(2.50011, -2.47864, 2.11021)
(2.56205, -2.58449, 2.19777)
(2.56205, -2.58449, 2.19777)
(2.50011, -2.47864, 2.11021)
(2.56412, -2.47922, 2.11106)
(2.50011, -2.47864, 2.11021)
(2.5026, -1.64186, 2.49685)
(2.56412, -2.47922, 2.11106)
(2.5666, -1.64269, 2.49755)
(2.5006, -1.70713, 2.59923)
(2.49804, -2.58391, 2.19691)
(2.56461, -1.70797, 2.59993)
(2.56205, -2.58449, 2.19777)
(2.50328, -2.62154, 1.16699)
(2.5002, -2.56934, 1.97017)
(2.56728, -2.62251, 1.1673)
(2.56728, -2.62251, 1.1673)
(2.5002, -2.56934, 1.97017)
(2.56421, -2.57031, 1.97048)
(2.5002, -2.56934, 1.97017)
(2.4982, -2.6738, 2.0562)
(2.56421, -2.57031, 1.97048)
(2.56221, -2.67477, 2.05651)
(2.4982, -2.6738, 2.0562)
(2.50148, -2.72441, 1.2159)
(2.56221, -2.67477, 2.05651)
(2.56549, -2.72539, 1.21621)
(2.5071, -2.68772, 0.164978)
(2.50328, -2.62154, 1.16699)
(2.57111, -2.68869, 0.165286)
(2.56728, -2.62251, 1.1673)
(2.50148, -2.72441, 1.2159)
(2.50549, -2.79136, 0.171267)
(2.56549, -2.72539, 1.21621)
(2.5695, -2.79234, 0.171575)
(2.51108, -2.74328, -0.837679)
(2.5071, -2.68772, 0.164978)
(2.57509, -2.74425, -0.83737)
(2.57111, -2.68869, 0.165286)
(2.50549, -2.79136, 0.171267)
(2.50962, -2.85131, -0.873793)
(2.5695, -2.79234, 0.171575)
(2.5695, -2.79234, 0.171575)
(2.50962, -2.85131, -0.873793)
(2.57362, -2.85229, -0.873484)
(2.51288, -2.90278, -1.71404)
(2.51427, -2.78867, -1.64127)
(2.57689, -2.90375, -1.71373)
(2.57827, -2.78965, -1.64096)
(2.51427, -2.78867, -1.64127)
(2.51108, -2.74328, -0.837679)
(2.57827, -2.78965, -1.64096)
(2.57509, -2.74425, -0.83737)
(2.50962, -2.85131, -0.873793)
(2.51288, -2.90278, -1.71404)
(2.57362, -2.85229, -0.873484)
(2.57362, -2.85229, -0.873484)
(2.51288, -2.90278, -1.71404)
(2.57689, -2.90375, -1.71373)
(2.52119, -1.93177, -2.27628)
(2.5153, -2.7156, -1.79125)
(2.5852, -1.93264, -2.27639)
(2.5852, -1.93264, -2.27639)
(2.5153, -2.7156, -1.79125)
(2.57932, -2.71624, -1.79153)
(2.5153, -2.7156, -1.79125)
(2.51386, -2.83058, -1.8646)
(2.57932, -2.71624, -1.79153)
(2.57787, -2.83124, -1.86488)
(2.51386, -2.83058, -1.8646)
(2.51996, -2.00895, -2.37003)
(2.57787, -2.83124, -1.86488)
(2.57787, -2.83124, -1.86488)
(2.51996, -2.00895, -2.37003)
(2.58397, -2.00983, -2.37013)
(2.53555, -1.13494, -2.74519)
(2.52119, -1.93177, -2.27628)
(2.59955, -1.13632, -2.745)
(2.59955, -1.13632, -2.745)
(2.51996, -2.00895, -2.37003)
(2.53491, -1.17939, -2.8582)
(2.58397, -2.00983, -2.37013)
(2.59891, -1.18077, -2.85801)
(2.55878, -0.338817, -3.33093)
(2.55829, -0.330549, -3.19478)
(2.62277, -0.340458, -3.33063)
(2.62229, -0.33219, -3.19448)
(2.55829, -0.330549, -3.19478)
(2.53555, -1.13494, -2.74519)
(2.62229, -0.33219, -3.19448)
(2.62229, -0.33219, -3.19448)
(2.53555, -1.13494, -2.74519)
(2.59955, -1.13632, -2.745)
(2.53491, -1.17939, -2.8582)
(2.55878, -0.338817, -3.33093)
(2.59891, -1.18077, -2.85801)
(2.59891, -1.18077, -2.85801)
(2.55878, -0.338817, -3.33093)
(2.62277, -0.340458, -3.33063)
(2.56378, 0.688037, -2.8558)
(2.56085, -0.165114, -3.20482)
(2.62779, 0.687451, -2.85566)
(2.62779, 0.687451, -2.85566)
(2.56085, -0.165114, -3.20482)
(2.62487, -0.165424, -3.2046)
(2.56085, -0.165114, -3.20482)
(2.56134, -0.173381, -3.34097)
(2.62487, -0.165424, -3.2046)
(2.62535, -0.173691, -3.34075)
(2.56134, -0.173381, -3.34097)
(2.5643, 0.718496, -2.97336)
(2.62535, -0.173691, -3.34075)
(2.62831, 0.717908, -2.97321)
(2.57488, 1.53575, -2.48667)
(2.56378, 0.688037, -2.8558)
(2.63888, 1.53463, -2.48676)
(2.63888, 1.53463, -2.48676)
(2.5643, 0.718496, -2.97336)
(2.57585, 1.60104, -2.58906)
(2.62831, 0.717908, -2.97321)
(2.62831, 0.717908, -2.97321)
(2.57585, 1.60104, -2.58906)
(2.63986, 1.59992, -2.58915)
(2.59605, 2.47756, -2.18666)
(2.59407, 2.37228, -2.09996)
(2.66005, 2.4762, -2.1869)
(2.65808, 2.37092, -2.10019)
(2.59407, 2.37228, -2.09996)
(2.57488, 1.53575, -2.48667)
(2.65808, 2.37092, -2.10019)
(2.63888, 1.53463, -2.48676)
(2.57585, 1.60104, -2.58906)
(2.59605, 2.47756, -2.18666)
(2.63986, 1.59992, -2.58915)
(2.63986, 1.59992, -2.58915)
(2.59605, 2.47756, -2.18666)
(2.66005, 2.4762, -2.1869)
(2.59251, 2.51589, -1.15677)
(2.59558, 2.46304, -1.95997)
(2.65652, 2.51492, -1.15647)
(2.65958, 2.46206, -1.95966)
(2.59558, 2.46304, -1.95997)
(2.59758, 2.5675, -2.04601)
(2.65958, 2.46206, -1.95966)
(2.66159, 2.56652, -2.0457)
(2.59758, 2.5675, -2.04601)
(2.59431, 2.61881, -1.20569)
(2.66159, 2.56652, -2.0457)
(2.65832, 2.61784, -1.20538)
(2.58865, 2.57929, -0.154594)
(2.59251, 2.51589, -1.15677)
(2.65265, 2.57832, -0.154286)
(2.65265, 2.57832, -0.154286)
(2.59251, 2.51589, -1.15677)
(2.65652, 2.51492, -1.15647)
(2.59431, 2.61881, -1.20569)
(2.59025, 2.68282, -0.160875)
(2.65832, 2.61784, -1.20538)
(2.65832, 2.61784, -1.20538)
(2.59025, 2.68282, -0.160875)
(2.65426, 2.68184, -0.160567)
(2.5847, 2.63766, 0.847892)
(2.58865, 2.57929, -0.154594)
(2.64871, 2.63669, 0.8482)
(2.65265, 2.57832, -0.154286)
(2.59025, 2.68282, -0.160875)
(2.58617, 2.74574, 0.884004)
(2.65426, 2.68184, -0.160567)
(2.65018, 2.74477, 0.884313)
(2.58289, 2.79649, 1.72436)
(2.58151, 2.68238, 1.65158)
(2.6469, 2.79552, 1.72467)
(2.6469, 2.79552, 1.72467)
(2.58151, 2.68238, 1.65158)
(2.64552, 2.68141, 1.65189)
(2.58151, 2.68238, 1.65158)
(2.5847, 2.63766, 0.847892)
(2.64552, 2.68141, 1.65189)
(2.64871, 2.63669, 0.8482)
(2.58617, 2.74574, 0.884004)
(2.58289, 2.79649, 1.72436)
(2.65018, 2.74477, 0.884313)
(2.6469, 2.79552, 1.72467)
(2.6421, 1.85154, 2.29194)
(2.64137, 1.82006, 2.31099)
(2.62029, 1.82458, 2.28718)
(2.60593, 1.02826, 2.75579)
(2.6275, 1.0507, 2.76374)
(2.62683, 1.04978, 2.86084)
(2.58759, -1.66953, 2.50557)
(2.5862, -1.71507, 2.57701)
(2.58823, -2.63926, 1.19538)
(2.58838, -2.64182, 1.15626)
(2.5872, -2.70926, 1.18833)
(2.58705, -2.7068, 1.22749)
(2.56549, -2.72539, 1.21621)
(2.57111, -2.68869, 0.165286)
(2.59209, -2.70599, 0.184664)
(2.59223, -2.7082, 0.148309)
(2.59119, -2.77553, 0.152394)
(2.59105, -2.77332, 0.188749)
(2.5695, -2.79234, 0.171575)
(2.5961, -2.76207, -0.823916)
(2.59625, -2.76427, -0.863052)
(2.60578, -1.98251, -2.36528)
(2.60537, -2.0141, -2.34635)
(2.62124, -1.12746, -2.77101)
(2.64979, 0.729996, -2.94795)
(2.66014, 1.52727, -2.50969)
(2.67942, 2.59859, -1.21645)
(2.65265, 2.57832, -0.154286)
(2.67434, 2.59502, -0.17346)
(2.6742, 2.59723, -0.137105)
(2.67524, 2.66444, -0.141183)
(2.67538, 2.66223, -0.177539)
(2.65426, 2.68184, -0.160567)
(2.67118, 2.72701, 0.89779)
(2.65018, 2.74477, 0.884313)
(2.84537, 0.250612, -0.247338)
(2.84435, 0.157075, -0.330178)
(2.88586, 0.249956, -0.247098)
(2.88484, 0.156421, -0.329938)
(2.84435, 0.157075, -0.330178)
(2.85816, 0.238898, -0.458726)
(2.88484, 0.156421, -0.329938)
(2.88484, 0.156421, -0.329938)
(2.85816, 0.238898, -0.458726)
(2.89576, 0.244382, -0.465384)
(2.84537, 0.250612, -0.247338)
(2.88586, 0.249956, -0.247098)
(2.85957, 0.368158, -0.344247)
(2.85957, 0.368158, -0.344247)
(2.88586, 0.249956, -0.247098)
(2.89717, 0.373645, -0.350905)
(2.72313, 0.361343, -0.648143)
(2.72512, 0.543037, -0.487226)
(2.75789, 0.375059, -0.664057)
(2.75988, 0.556752, -0.50314)
(2.72512, 0.543037, -0.487226)
(2.85957, 0.368158, -0.344247)
(2.75988, 0.556752, -0.50314)
(2.75988, 0.556752, -0.50314)
(2.85957, 0.368158, -0.344247)
(2.89717, 0.373645, -0.350905)
(2.72313, 0.361343, -0.648143)
(2.75789, 0.375059, -0.664057)
(2.85816, 0.238898, -0.458726)
(2.85816, 0.238898, -0.458726)
(2.75789, 0.375059, -0.664057)
(2.89576, 0.244382, -0.465384)
(2.84435, 0.157075, -0.330178)
(2.84537, 0.250612, -0.247338)
(2.88484, 0.156421, -0.329938)
(2.88586, 0.249956, -0.247098)
(2.84537, 0.250612, -0.247338)
(2.85489, 0.129175, -0.14741)
(2.88586, 0.249956, -0.247098)
(2.88586, 0.249956, -0.247098)
(2.85489, 0.129175, -0.14741)
(2.89542, 0.130609, -0.149528)
(2.85489, 0.129175, -0.14741)
(2.85427, 0.0724365, -0.197661)
(2.89542, 0.130609, -0.149528)
(2.89542, 0.130609, -0.149528)
(2.85427, 0.0724365, -0.197661)
(2.8948, 0.0738696, -0.199779)
(2.84435, 0.157075, -0.330178)
(2.88484, 0.156421, -0.329938)
(2.85427, 0.0724365, -0.197661)
(2.8948, 0.0738696, -0.199779)
(2.84564, 0.340967, -0.0176488)
(2.84582, 0.313976, -0.139648)
(2.88613, 0.340292, -0.0174409)
(2.88613, 0.340292, -0.0174409)
(2.84582, 0.313976, -0.139648)
(2.8863, 0.313302, -0.13944)
(2.84582, 0.313976, -0.139648)
(2.86019, 0.455723, -0.195425)
(2.8863, 0.313302, -0.13944)
(2.8863, 0.313302, -0.13944)
(2.86019, 0.455723, -0.195425)
(2.89781, 0.464071, -0.197217)
(2.84564, 0.340967, -0.0176488)
(2.88613, 0.340292, -0.0174409)
(2.85994, 0.493024, -0.0268285)
(2.89756, 0.501373, -0.0286208)
(2.72598, 0.666123, -0.278035)
(2.72563, 0.718555, -0.041049)
(2.76078, 0.68657, -0.282508)
(2.76078, 0.68657, -0.282508)
(2.72563, 0.718555, -0.041049)
(2.76044, 0.739, -0.045522)
(2.72563, 0.718555, -0.041049)
(2.85994, 0.493024, -0.0268285)
(2.76044, 0.739, -0.045522)
(2.76044, 0.739, -0.045522)
(2.85994, 0.493024, -0.0268285)
(2.89756, 0.501373, -0.0286208)
(2.72598, 0.666123, -0.278035)
(2.76078, 0.68657, -0.282508)
(2.86019, 0.455723, -0.195425)
(2.89781, 0.464071, -0.197217)
(2.84582, 0.313976, -0.139648)
(2.84564, 0.340967, -0.0176488)
(2.8863, 0.313302, -0.13944)
(2.8863, 0.313302, -0.13944)
(2.84564, 0.340967, -0.0176488)
(2.88613, 0.340292, -0.0174409)
(2.84564, 0.340967, -0.0176488)
(2.85505, 0.183987, -0.00807716)
